Индекс,name,Код КЛАДР,Код ФИАС,Код ОКАТО,Код ОКТМО,Код ИФНС, Часовой пояс,lat,lon,pop
433500, Димитровград,7300000200000, 73b29372-242c-42c5-89cd-8814bc2368af,73405000000,73705000,7329, UTC1004, 54.2168446, 49.6261645,122549
433030, Инза,7300500100000, a23672b1-86cf-4b07-b1a1-cf0b58e7419b,73210501000,73610101,7309, UTC1005, 53.8550467, 46.3532786,18547
433300, Новоульяновск,7300000400000, c21a50ef-de67-477c-887b-a1202730ee8e,73415000000,73715000,7321, UTC1006, 54.1447691, 48.3911701,16032
433380, Сенгилей,7301500100000, b9e9ca48-b953-4999-bf0e-608c57c0d0a0,73236501000,73636101001,7321, UTC1007, 53.9590553, 48.7767869,6959
432000, Ульяновск,7300000100000, bebfd75d-a0da-4bf9-8307-2e2c85eac463,73401000000,73701000,7300, UTC1008, 54.3080674, 48.3748717,613793
682640, Амурск,2700000300000, d3c4b43d-3e19-4454-939b-d92ef3d6c875,8403000000,8603101,2728, UTC1015, 50.2345017, 136.8791135,42977
682970, Бикин,2700000400000, 70dc89f8-f067-482a-bd50-4fb2782463e7,8406000000,8609101,2720, UTC1016, 46.8186244, 134.2551046,17156
682950, Вяземский,2700700100000, 6dbd1c8b-7c73-4ff7-9cbd-7062ac0cc88d,8217501000,8617101,2720, UTC1017, 47.5354416, 134.7553701,14556
681000, Комсомольск-на-Амуре,2700000500000, a29c5b20-5056-412b-9af6-7b805aa3ea72,8409000000,8709000,2703, UTC1018, 50.550011, 137.0079286,263906
682460, Николаевск-на-Амуре,2700000600000, 7a58fb7c-6d03-46e4-b5fc-3f5b587c09be,8414000000,8631101,2705, UTC1019, 53.1461943, 140.7109642,22773
682800, Советская Гавань,2700000700000, 64f0ebe7-00e4-40a0-9dd9-15f9293632ae,8418000000,8642101,2709, UTC1020, 48.9664554, 140.2852223,27712
680000, Хабаровск,2700000100000, a4859da8-9977-4b62-8436-4e1b98c5d13f,8401000000,8701000,2700, UTC1021, 48.4647991, 135.0598811,577668
655750, Абаза,1900000400000, a369b520-09b4-49b2-b28c-61c9146153e6,95402000000,95702000001,1902, UTC1019, 52.6517296, 90.0885929,17111
655000, Абакан,1900000100000, 42a02e11-a337-4d50-8596-fc76dae7c62a,95401000000,95701000001,1901, UTC1020, 53.7223661, 91.4437792,165183
655602, Саяногорск,1900000200000, f89db729-bbfa-4d64-b8d5-ecafbec0733d,95408000000,95708000001,1902, UTC1021, 53.1008226, 91.4121643,49889
655111, Сорск,1900000500000, bf626532-9e6c-4365-801e-c1d297ab40f0,95409000000,95709000001,1903, UTC1022, 54.0001451, 90.2595674,12140
655151, Черногорск,1900000300000, 2e3ec6d8-3835-4c57-9fbc-7e61b58a03a3,95415000000,95715000001,1903, UTC1023, 53.8258425, 91.3259669,72117
628160, Белоярский,8600001300000, db0b028c-2da0-4fb9-af00-6fed7a7644a0,71181000000,71811151,8611, UTC1022, 63.712181, 66.6772357,20283
628481, Когалым,8600000200000, 5a08166f-cfaa-4e95-8233-f0d473883bd3,71183000000,71883000,8600, UTC1023, 62.2638914, 74.4828687,58192
628671, Лангепас,8600000300000, 149e651b-5dd3-480f-a372-5174576609f6,71132000000,71872000,8607, UTC1024, 61.2536667, 75.1807905,41675
628449, Лянтор,8600900200000, e7e90d82-aecc-4e9c-a373-3a7afcd5fed3,71126605000,71826105001,8617, UTC1025, 61.6391639, 72.1793828,38922
628680, Мегион,8600000400000, d9c157ca-fd05-4efc-ae0c-16927612a0c8,71133000000,71873000,8607, UTC1026, 61.0318946, 76.1024772,49471
628303, Нефтеюганск,8600001400000, 45906532-143b-48c2-9af3-f480dc19c7bf,71134000000,71874000,8619, UTC1027, 61.0882837, 72.6164185,123276
628600, Нижневартовск,8600001100000, 0bf0f4ed-13f8-446e-82f6-325498808076,71135000000,71875000,8603, UTC1028, 60.9397379, 76.5696206,251860
628180, Нягань,8600000500000, 06157075-a993-404d-b940-0a103131dc66,71139000000,71879000,8610, UTC1029, 62.1454839, 65.3944361,54903
628661, Покачи,8600000600000, 8bac4b94-1d16-42b5-b5c6-211aa52f3216,71184000000,71884000,8607, UTC1030, 61.7421977, 75.5942069,17053
628383, Пыть-Ях,8600000700000, 130857a0-7059-4f18-9a13-c17ef6c4f9ca,71185000000,71885000,8619, UTC1031, 60.7585769, 72.8366445,41453
628461, Радужный,8600001500000, 394a840f-9502-406f-a8be-3a2aa9e8f075,71137000000,71877000,8603, UTC1032, 62.1343067, 77.4584346,43394
628240, Советский,8600800100000, b2487322-b3b1-48fc-a462-cf06c36fac91,71124604000,71824104,8600, UTC1033, 61.3706695, 63.566863,26434
628400, Сургут,8600001000000, f1eb1809-47d4-4f0b-9a74-fa416e9d3df2,71136000000,71876000,8602, UTC1034, 61.2539773, 73.3961726,306703
628280, Урай,8600000900000, 610abc14-c127-4d7c-8697-31cb5c7c47f2,71138000000,71878000,8606, UTC1035, 60.1295842, 64.8040117,39435
628000, Ханты-Мансийск,8600000100000, d680d1a9-ff89-42c0-b39f-143d2ffb520a,71131000000,71871000,8601, UTC1036, 61.0024344, 69.0183322,79410
628260, Югорск,8600001600000, abb05e81-bd8b-4e44-abf7-384c9eba3407,71187000000,71887000,8622, UTC1037, 61.3124504, 63.3364787,34066
456015, Аша,7400200300000, c1c960ba-28ed-4a23-9663-668a10e8dbc1,75403000000,75609101001,7457, UTC1038, 54.9907105, 57.2783704,31916
456900, Бакал,7401700100000, f0eff629-59f9-46e3-a3e1-70003376fbd8,75249503000,75649103001,7457, UTC1039, 54.9406759, 58.8051085,20953
457670, Верхнеуральск,7402900100000, e4a3d40b-d937-4eef-900f-e16a2244a4c1,75217501000,75617101001,7455, UTC1040, 53.8760587, 59.2169071,9459
456800, Верхний Уфалей,7400000200000, 03aa453a-c7d6-4567-9a59-34a9e9cc1eac,75406000000,75706000001,7459, UTC1041, 56.0487252, 60.231963,30504
456580, Еманжелинск,7404400100000, 450daf49-c6ce-4bbd-9e3e-350e6ad3bc6c,75409000000,75619101001,7430, UTC1042, 54.7554084, 61.3243985,30218
456200, Златоуст,7400000400000, 110c731e-d72b-4c37-91cb-03ce33d9e727,75412000000,75712000001,7404, UTC1043, 55.1715695, 59.6726264,174985
456140, Карабаш,7400000500000, dbca0fdd-89a6-43ad-9bd0-9796236917d7,75415000000,75715000001,7400, UTC1044, 55.4852076, 60.2358959,13151
457353, Карталы,7400700100000, 8de6102a-50a8-4bd4-9552-a265cb82b57f,75418000000,75623101001,7458, UTC1045, 53.0536101, 60.647712,29136
456833, Касли,7400900100000, 9db9997b-8945-4ae2-9d14-6dfe0dd01c7e,75421000000,75626101001,7459, UTC1046, 55.8868045, 60.7422529,16998
456110, Катав-Ивановск,7401000200000, 5c0f59dc-daeb-4891-a620-900a59d8cabd,75424000000,75629101001,7457, UTC1047, 54.7520187, 58.1983706,17640
456600, Копейск,7400000600000, 69462f61-d1da-4e61-a970-3b71c6623002,75428000000,75728000001,7430, UTC1048, 55.1167545, 61.6180809,137604
456550, Коркино,7404500100000, 34bc4096-0b85-4b90-bac1-2539cb030041,75431000000,75633101001,7430, UTC1049, 54.8903023, 61.4034541,38950
456940, Куса,7403400100000, 94812112-feed-454d-a3d2-45ba7bc691d0,75238501000,75638101001,7404, UTC1050, 55.3385156, 59.4386474,18792
456870, Кыштым,7400000800000, 969d3bb6-4d8e-4130-902b-b70571090302,75434000000,75734000001,7413, UTC1051, 55.7060048, 60.5563271,38950
455000, Магнитогорск,7400000900000, 988157bf-d6d5-4c2a-80ec-4ad531eea056,75438000000,75738000001,7400, UTC1052, 53.4071891, 58.9791432,408401
456300, Миасс,7400001000000, f2976e80-32e1-4284-8eda-06cf19239cd1,75442000000,75742000001,7415, UTC1053, 55.0455774, 60.1077757,151812
456007, Миньяр,7400200100000, 855ef067-23aa-425a-aa9b-cadbfb1f9fff,75209503000,75609103001,7457, UTC1054, 55.0709601, 57.5484435,10195
456971, Нязепетровск,7403600100000, e42b53fb-fed8-4ee7-94f3-6190e179d249,75244501000,75644101001,7459, UTC1055, 56.0537199, 59.6096791,12452
456780, Озерск,7400001100000, 8192c863-edbf-4825-8523-0612ae80e5a7,75543000000,75743000001,7413, UTC1056, 55.7631922, 60.7076337,82268
457020, Пласт,7404600100000, 4828bba2-6758-4e7b-a7ef-ff07f83e9563,75445000000,75648101001,7424, UTC1057, 54.3691832, 60.8152305,17344
456913, Сатка,7401700200000, 8bcc16d4-ead7-4938-944c-862c7e6c67aa,75448000000,75649101001,7457, UTC1058, 55.0404497, 59.0288153,45465
456020, Сим,7400200200000, b23193d5-43a7-4663-8fba-7ee34ae4db77,75209505000,75609105001,7457, UTC1059, 54.9906584, 57.6899045,14465
456770, Снежинск,7400001300000, 08aad8a8-0067-4161-8389-b75d1da72866,75545000000,75746000001,7459, UTC1060, 56.085232, 60.7324989,48896
456080, Трехгорный,7400001400000, 097d2fcb-d22a-4fbd-89bf-27950b7116a3,75507000000,75707000001,7457, UTC1061, 54.8178174, 58.4465039,33678
457100, Троицк,7400003600000, b5ad78c2-cc8f-4769-9a9f-75743d8da02f,75452000000,75752000001,7424, UTC1062, 54.0844132, 61.5585503,78637
456040, Усть-Катав,7400001500000, 327f11c6-474f-44f9-aff3-8ba1780fcaf0,75455000000,75755000001,7457, UTC1063, 54.9261323, 58.1528067,23586
456439, Чебаркуль,7400003500000, 1fe59b79-b019-45d7-bfd9-03b3b2d49cb6,75458000000,75758000001,7415, UTC1064, 54.9819329, 60.3773305,43405
454000, Челябинск,7400000100000, a376e68d-724a-4472-be7c-891bdb09ae32,75401000000,75701000001,7400, UTC1065, 55.1603659, 61.4007858,1130273
457040, Южноуральск,7400001600000, 2ac904d8-365e-4f49-8ff9-f14f88609535,75464000000,75764000001,7424, UTC1066, 54.4490124, 61.2581869,37890
456120, Юрюзань,7401000100000, 162b9632-9ebb-4143-80fd-2d0c4a978243,75229516000,75629116001,7457, UTC1067, 54.8546372, 58.4227116,12568
364000, Грозный,2000000100000, a2072dc5-45be-4db3-ab13-10784ba8b2ae,96401360000,96701000,2000, UTC1067, 43.3179243, 45.6981102,271596
366200, Гудермес,2000500100000, ab370c6d-8fd0-4e6b-9491-d83daaa829c9,96404000000,96610101001,2032, UTC1068, 43.3519164, 46.1036052,45643
366300, Шали,2001200100000, f206e5a7-d074-44cf-a0f3-a9ca855969d2,96237501000,96637101001,2000, UTC1070, 43.148776, 45.9009577,47715
429820, Алатырь,2100002200000, a699e866-12f0-42c3-94fd-67ca44468805,97404000000,97704000,2100, UTC1071, 54.8398179, 46.5721423,38202
429330, Канаш,2100002300000, 6edd2a33-d03a-4d59-83c3-e14de6890a49,97407000000,97707000,2134, UTC1072, 55.5069543, 47.4917734,45608
429430, Козловка,2100800100000, e4cdd522-24f9-4fa7-a900-7bd35be4ada5,97219501000,97619101001,2137, UTC1073, 55.8406526, 48.2579372,10355
429570, Мариинский Посад,2101200100000, a3514c10-c53a-4c6a-a945-c1a9b7bc6d31,97229501000,97629101001,2135, UTC1074, 56.111968, 47.7142676,10186
429950, Новочебоксарск,2100002400000, 32599307-3fe7-4cf4-8fee-640044422d68,97410000000,97710000,2100, UTC1075, 56.109486, 47.4791429,124094
429900, Цивильск,2101600100000, 927d7cf4-f2e6-4617-9cf6-e73edf9fd9ad,97241501000,97641101001,2100, UTC1076, 55.8650132, 47.472967,13478
428000, Чебоксары,2100000100000, dd8caeab-c685-4f2a-bf5f-550aca1bbc48,97401000000,97701000,2130, UTC1077, 56.1439378, 47.2488718,447929
429120, Шумерля,2100002500000, 068dfc2d-3a52-4d7f-93bc-797c286e66ac,97413000000,97713000,2138, UTC1078, 55.4961795, 46.4183534,33412
429060, Ядрин,2102000100000, 49bf68fa-6f47-4281-9c0f-b2ff8fa96cf6,97253501000,97653101,2138, UTC1079, 55.9406826, 46.2020765,9614
689000, Анадырь,8700000100000, 7fad3a21-06b4-4af3-9657-bf1521714952,77401000000,77701000,8709, UTC1089, 64.7314347, 177.5015752,13053
689450, Билибино,8700300100000, c012d402-217c-488a-85f3-52b3312ddab6,77209501000,77609101,8706, UTC1090, 68.0585533, 166.4388451,5504
689400, Певек,8700600100000, e8a6aabb-9ea3-4862-9bf7-4b35460e98a4,77230501000,77705000001,8706, UTC1091, 69.7018051, 170.2999194,4161
678900, Алдан,1400300100000, 29a64605-5441-48c5-bc08-117a72ebc843,98203501000,98603101,1400, UTC1089, 58.6094885, 125.3816689,21277
678530, Верхоянск,1401000200000, 86a078da-13f2-4c47-989a-cce0384a60d3,98216503000,98616103,1448, UTC1091, 67.5500865, 133.3907829,1311
678200, Вилюйск,1401100100000, 52297f9a-df7f-4d97-9260-342aed1f0718,98218501000,98618101,1445, UTC1091, 63.7517314, 121.6272754,10233
678141, Ленск,1401500100000, fdb008ca-3f90-478f-988f-8ec51fc5cc26,98227501000,98627101,1400, UTC1092, 60.7276036, 114.9549103,24955
678170, Мирный,1401700100000, 62d403af-d460-4e79-a90b-8b6a351af3b1,98404000000,98631101,1400, UTC1093, 62.5362511, 113.9668146,37179
678960, Нерюнгри,1400000200000, 6ece5c38-f802-4f32-ad33-0409538c3562,98406550000,98660101,1434, UTC1094, 56.6600322, 124.72031,61746
678450, Нюрба,1402100100000, 5749064c-e95a-4a2c-a274-9aba7b066003,98409000000,98626101,1445, UTC1095, 63.2828775, 118.324325,10156
678100, Олекминск,1402300100000, c3aba7f3-caf7-443f-a906-8d79e6ec37f6,98241501000,98641101,1450, UTC1096, 60.3758203, 120.406013,9487
678000, Покровск,1403200100000, fbe75414-a226-41f0-916b-de889d2c84c8,98420000000,98644101,1448, UTC1097, 61.4843538, 129.1482195,9495
678790, Среднеколымск,1402500100000, 42bf7165-9170-403c-bf86-ca1c19453e1c,98246501000,98646101,1448, UTC1100, 67.4581664, 153.7069511,3525
678953, Томмот,1400300200000, ddf06654-8540-4b55-9a08-45497cc29a75,98203505000,98603105,1402, UTC1099, 58.9586939, 126.2875375,8054
678188, Удачный,1401700200000, e6fde0e4-6124-4e8d-82ce-5f97abe86cc6,98231509000,98631109,1436, UTC1100, 66.4072367, 112.3061653,12611
677000, Якутск,1400000100000, 884c84a2-0141-4652-962d-8a92989b88f7,98401000000,98701000,1447, UTC1101, 62.0280273, 129.7325717,269486
629830, Губкинский,8900000200000, 0cb9e3a5-20fa-4248-8c1d-b31d5ce7f691,71172000000,71952000,8911, UTC1098, 64.4456575, 76.4714559,23340
629400, Лабытнанги,8900000300000, 6552fa92-269f-4b6a-bee5-fe9204463d99,71173000000,71953000,8901, UTC1099, 66.6592376, 66.3882628,26948
629601, Муравленко,8900000400000, 9d4ebe8d-29d8-4ddc-882d-75a5c5aec652,71175000000,71955000,8905, UTC1100, 63.794188, 74.494913,33401
629733, Надым,8900000500000, 24a3f6a2-5994-4ede-90d4-dc7fe64418b8,71174000000,71916151,8903, UTC1101, 65.5377514, 72.5182746,46550
629300, Новый Уренгой,8900000600000, 4136d0c1-3ff7-44c0-aa30-fa2e7eb96ef7,71176000000,71956000,8904, UTC1102, 66.0840036, 76.6810032,104144
629800, Ноябрьск,8900000700000, 131c6e49-9bc5-484d-b65a-ee7f5d250418,71178000000,71958000,8905, UTC1103, 63.201846, 75.4509665,110572
629000, Салехард,8900000100000, 0c1b7f05-9fd9-4ec9-a2cc-5ee2799be1e6,71171000000,71951000,8901, UTC1104, 66.5493568, 66.6083994,42494
629850, Тарко-Сале,8900400100000, b998fcc0-d770-4754-9133-d669a2b2ba5d,71160605000,71920105,8911, UTC1105, 64.9117649, 77.7610204,20372
152240, Гаврилов-Ям,7600500100000, b94f9367-389f-4825-a837-d6af47171ed8,78212501000,78612101001,7609, UTC1104, 57.3091552, 39.8545157,17792
152070, Данилов,7600600100000, 28068176-9b2e-4333-a320-9b748b98b9d3,78215501000,78615101001,7611, UTC1105, 58.1859542, 40.1796765,15861
152470, Любим,7600700100000, f81f98ae-4e55-4fc3-8968-6ac6f1118c69,78218501000,78618101001,7611, UTC1106, 58.3619868, 40.6869581,5553
152830, Мышкин,7600800100000, e5b1d3f2-b34d-48f7-8b23-1109114de8aa,78221501000,78621101,7612, UTC1107, 57.7881664, 38.4542816,5932
152020, Переславль-Залесский,7600000200000, f147ed70-422e-40d0-9088-810f7b57ed59,78405000000,78705000001,7608, UTC1108, 56.7360435, 38.8543064,41923
152850, Пошехонье,7601300100000, d1bfddc3-1c78-40af-aeb0-c724ed7a9b4f,78234501000,78634101,7610, UTC1109, 58.506328, 39.1210034,6085
152150, Ростов,7601400100000, ab242d02-4d6c-4a1a-a9ce-ed9db691fc31,78410000000,78637101001,7609, UTC1110, 57.2050177, 39.4378357,31791
152900, Рыбинск,7601500100000, 292c0a6a-47ce-435d-8a75-f80e9ce67fba,78415000000,78715000001,7610, UTC1111, 58.0483802, 38.858338,200771
152300, Тутаев,7601600100000, 55aa704c-ff9b-45e6-9493-eb10890e2824,78417000000,78643101001,7611, UTC1112, 57.8674237, 39.5368234,41001
152610, Углич,7601700100000, bddb02e3-ce5b-4128-8433-b4ad228914b9,78420000000,78646101,7612, UTC1113, 57.5223866, 38.3019793,34505
150000, Ярославль,7600000100000, 6b1bab7d-ee45-4168-a2a6-4ce2880d90d3,78401000000,78701000,7600, UTC1114, 57.6216145, 39.897878,591486
